token,token_count,file_count
axelf,1,1
averagemediocr,1,1
rememberhmm,1,1
mixolgist,1,1
NUMyr,36,33
receiptgo,1,1
retriv,1,1
biodegrad,3,3
NUMxs,3,3
NUMxx,3,3
semiregular,5,5
yearbook,1,1
shortrib,156,130
ctthrow,1,1
NUMya,1,1
villia,1,1
qualityquant,1,1
balthazarth,1,1
gooowhat,1,1
bookcours,1,1
gekko,1,1
consent,7,7
wowshould,1,1
yelpcombizphotosyard…spinach,1,1
laterour,2,2
slawadd,1,1
thoughnighttim,1,1
crudeneg,1,1
aokth,1,1
refrigeratoral,1,1
drivewalk,2,2
NUMwd,1,1
servicealway,1,1
NUMwe,66,65
chitfac,1,1
scamper,3,3
shredde,1,1
uberminireunion,1,1
consequ,34,34
NUMvs,1,1
broccolinoth,1,1
crunciti,1,1
squishi,46,45
tastystrong,1,1
quailiti,1,1
tighti,3,3
shrimplobst,7,7
eatNUM,5,5
purposescal,1,1
shreddr,1,1
NUMup,5,5
timesenough,1,1
deliciouscracklin,1,1
kidsteenag,1,1
aliolisear,1,1
gotsometh,1,1
smaller,1181,1113
smokeflavor,1,1
soontob,8,8
excellentget,1,1
kalehat,1,1
inyaynic,1,1
seasweet,1,1
stellarth,2,2
saltyroast,1,1
juicejust,1,1
faaaaaar,1,1
hempcrust,1,1
yahoooooooooo,1,1
sheckel,1,1
habanerofor,1,1
cannbi,1,1
soontoo,1,1
utstand,1,1
melodi,12,11
rancherosegg,1,1
seatingbarrestroom,1,1
yelpcombizphotosmrlh…next,1,1
peppernext,1,1
glasshalf,1,1
sitcomon,1,1
ohsoclos,1,1
chubbier,1,1
effectthi,2,2
prosamaz,2,2
dekoninck,1,1
kvell,1,1
seafoodextinct,1,1
returnlamb,1,1
dismantl,2,2
leyecom,2,2
tacosbland,1,1
whatels,3,3
betterNUM,7,7
eggbiscuit,1,1
guestlist,3,3
doctorchiropractoriforget,1,1
lookingth,2,2
loudif,7,7
omgand,1,1
ricemain,1,1
rudedrink,1,1
NUMemploye,2,2
movement,30,28
satisfactionof,1,1
brickoven,3,3
nawlinstri,1,1
subwaystyl,1,1
smallal,2,2
recommendingth,1,1
viceroy,3,3
grasservic,1,1
sitcomtv,1,1
ooomph,2,2
laterooh,1,1
villag,328,308
waitsweet,1,1
helltothey,1,1
yountvill,5,5
itapathet,1,1
pdroolrumor,1,1
tacosNUM,3,3
pieolog,1,1
shortrbi,1,1
ddid,1,1
cannev,1,1
NUMpmthey,1,1
lifeyou,1,1
confessi,2,2
guiltydelici,2,1
spicierhott,1,1
croquemadam,15,12
greatdespit,1,1
dinnerdrink,15,15
atepumpkin,1,1
louder,110,107
notinterest,1,1
buffett,11,10
distil,28,24
breadpotato,2,2
buffeti,1,1
longtherefor,1,1
bulgur,12,10
suppili,1,1
dumplingsfilet,1,1
inconsistentat,1,1
retrun,1,1
cheesygarl,1,1
usdNUM,1,1
sleepservic,1,1
visitedalso,1,1
nottomiss,2,2
ryder,1,1
sweater,44,42
justbar,1,1
darja,1,1
justbak,1,1
etcwith,1,1
hooplah,3,3
dariy,1,1
hampton,2,2
solstic,1,1
dichotomi,7,7
lolita,21,20
waitresseswaitor,1,1
boutiquesgood,1,1
szaerac,1,1
trolley,13,12
amazeabal,2,2
wellesbourn,1,1
foodiestyl,1,1
tipbad,1,1
earlybird,3,3
downanyway,1,1
cornononth,1,1
ewwwww,4,4
slawand,3,3
desertmaresd,1,1
gobbler,1,1
servicelet,1,1
goodfin,2,2
excellentfin,2,2
barkitchen,5,5
busierput,1,1
anywayz,1,1
anywayw,1,1
bookend,5,5
coloccio,1,1
pickyourcombo,1,1
restaurantconclus,1,1
pharaoh,1,1
saladslos,1,1
tumuca,1,1
anywayi,1,1
hiram,9,9
waitertress,1,1
forewarn,87,87
ricemussel,1,1
soontip,2,2
lookingit,1,1
testedtri,1,1
icecream,151,126
backhom,1,1
sloooowli,2,2
celland,1,1
goodfoi,1,1
excellentfor,2,2
limper,1,1
sweatlo,1,1
yelpcombizphotoscbwNUM…driv,1,1
gnere,1,1
yumcut,1,1
woodcut,1,1
greatseat,1,1
rolltoast,1,1
buuuuuuurger,1,1
wheatbal,3,3
bestperiod,1,1
ternera,17,17
notthink,1,1
whoopass,1,1
anywaya,1,1
crunchytuna,1,1
barproblem,1,1
limepinch,1,1
ternero,2,1
mooreja,1,1
terrineambi,1,1
cruzroom,1,1
inconsisit,1,1
receiptth,1,1
pizzagot,3,3
almondhazelnut,1,1
kakaako,1,1
chupacabra,4,4
darbo,1,1
enrag,3,3
mediocrenoth,1,1
goodfri,4,4
numberback,1,1
ireallywantbrunch,1,1
blownok,1,1
finestw,1,1
participatingth,2,2
goodnesscon,1,1
briocheNUM,1,1
aiport,1,1
donecok,1,1
restict,1,1
kobegrainf,1,1
cardammon,1,1
pullov,2,2
darbi,1,1
dduk,10,8
getfood,1,1
whoaaa,1,1
hippiecowboy,1,1
mascarpon,89,82
delcious,41,40
momentarili,16,16
patobutifarra,1,1
frizzledstr,1,1
hotellik,4,4
oysteryou,1,1
charredNUM,1,1
nonsausag,2,2
tasteaccompani,1,1
nonflourpasti,1,1
goodfre,1,1
soypap,2,2
seadog,5,5
receiptum,1,1
juicesoak,1,1
craftmicrobrew,1,1
livaudai,1,1
wowboth,1,1
nightanyon,1,1
riverboat,2,2
otherinterest,1,1
allwooden,2,2
wowkind,1,1
particualr,4,4
slidersgril,1,1
amountcrispya,1,1
lubina,1,1
goingat,1,1
cowderi,1,1
caringy,1,1
gelatogoat,1,1
superhigh,1,1
tracey,2,2
cheesburg,3,3
flavorstori,1,1
NUMwaiter,2,2
shangrala,1,1
chrissak,8,8
stellarit,2,2
ummmok,1,1
NUMeggplant,1,1
travelingth,1,1
cristoth,1,1
pepperscompar,1,1
encred,1,1
amount,3841,3516
uniquefun,1,1
jambalayaseafood,2,2
amoung,1,1
goodfun,3,3
vanguard,2,2
meanyhow,1,1
christen,3,3
potenti,331,323
swirley,2,1
busserNUM,1,1
tumsth,1,1
checkin,94,92
fritopi,1,1
yumtheir,2,2
giardano,7,6
disjoint,13,13
pizzaett,1,1
checkic,1,1
ehheheh,1,1
hippi,52,49
complaintsth,5,5
stocktagliatell,1,1
hippo,12,12
goodnessbakeri,1,1
chioccolattoth,1,1
pigfest,1,1
infarct,1,1
thickrim,2,2
districtgalleri,1,1
dean,20,18
deal,3063,2831
jalapeñoseach,1,1
deaf,30,30
oddord,1,1
dead,304,297
garrotxastuf,1,1
differentbest,1,1
poboycup,1,1
dijonnais,17,16
deaw,14,13
peencho,2,2
mealvisit,1,1
dear,322,308
chadeli,1,1
whoahh,1,1
perfectionboth,1,1
fastcasu,1,1
dinnerthat,1,1
footlong,10,10
richardson,1,1
pickymor,1,1
succeedth,1,1
simplether,1,1
minisandwich,1,1
amazingexpect,2,2
drinkingmani,1,1
christin,15,13
hipmi,1,1
deco,30,28
superhuman,3,3
avinyo,1,1
deck,91,87
maishia,1,1
deci,2,2
dece,1,1
butchersandwich,1,1
postgradu,2,2
manzanilla,4,4
tapaesqu,1,1
mysterymeat,1,1
vegetablestapa,1,1
faddo,1,1
debo,2,2
convenientand,1,1
parkingther,3,3
tablethank,1,1
ummmmmmmummmmmummmmmmm,1,1
nightmaíz,1,1
worldalso,1,1
fucktard,1,1
jobupon,1,1
hefeweizenthey,1,1
debb,1,1
cravebeef,1,1
debt,13,13
smhprice,1,1
deer,16,16
entreeslemon,1,1
deep,6128,4024
deen,10,9
deem,42,42
dinnerthen,1,1
cheesetoast,2,2
caesar,478,392
deed,5,5
supercrispi,1,1
crispsgreen,1,1
dinnerthes,1,1
ntknowhowmani,1,1
dinnerther,1,1
smoghighlight,1,1
dinnerthey,2,2
deet,3,3
meateveryth,1,1
living,1,1
juuussttt,1,1
frenchspeak,1,1
tipcom,1,1
goagain,1,1
potatoeschorizo,1,1
vinylth,1,1
harborsid,1,1
bestfresh,1,1
deec,4,4
hayward,10,10
likeeven,1,1
nhearti,1,1
excellenthad,4,4
ummlet,2,2
pheeenomen,1,1
arrivedpleas,1,1
timesensit,2,2
thankful,1,1
godbig,1,1
yummyfrench,1,1
giardinier,1,1
deliciousatmospher,2,2
carinta,1,1
deft,9,9
budinoyum,1,1
newlyarriv,1,1
defo,3,3
personguacamol,1,1
greatfoodwis,1,1
inquiri,11,11
spleen,2,2
crotcheti,15,15
weakexpensivecash,1,1
defi,30,29
deff,12,9
heavenfor,3,3
christma,264,235
wellbalancedsweet,1,1
hollywoodmovi,1,1
motherofgod,1,1
brasseri,126,111
seatingupon,1,1
strawberriesblueberri,1,1
deip,1,1
candywagyu,1,1
caeser,19,17
untouchedth,2,2
deja,3,3
frivil,1,1
checkso,1,1
slowclueless,1,1
dappl,1,1
saidperson,1,1
trouffl,1,1
complexitysimpl,1,1
overindulg,31,30
holysweetbabyjesus,1,1
ginbas,3,3
snowpocalyps,2,2
ciderstrawberri,1,1
fantastico,12,12
fantasticm,1,1
burgerlici,1,1
NUMpmhubbi,1,1
fantasticw,3,3
breadvessel,1,1
deli,2039,1348
fantastica,4,4
kitchcen,1,1
pumpernickl,3,3
oaxacan,40,34
fantastici,1,1
peorgi,1,1
crustpricewis,1,1
sputini,4,3
seasonless,6,6
checkup,2,2
rosario,2,2
bellythi,1,1
allsweet,1,1
bigmayb,2,2
questlov,1,1
wellwait,1,1
wachau,2,2
spanishpric,1,1
trollop,1,1
staffpretti,1,1
excitingy,1,1
meallimead,1,1
rundown,103,101
likenoth,1,1
demo,7,7
barcelonabest,1,1
deni,140,131
bluewhit,1,1
deng,2,2
excitingi,1,1
stuffyth,1,1
involv,340,325
dena,2,1
refreshingoverallgreat,1,1
delv,18,18
xocol,2,2
goodtempura,1,1
wlemon,3,3
dell,3,3
demi,11,10
outmight,1,1
ohemzge,1,1
yourrrr,1,1
stool,446,402
NUMdo,5,5
chickenplain,1,1
starsmushroom,1,1
receiptNUM,1,1
subarct,1,1
stoop,16,16
stood,881,855
ringsNUM,1,1
seasonedfri,1,1
stoog,1,1
apricoti,1,1
NUMdz,1,1
frivol,5,5
saurekraut,1,1
bbqketchup,1,1
stopa,2,2
NUMdb,3,3
satisfactionto,1,1
rancherosfri,1,1
somewherewhat,1,1
satisfactionth,3,3
moscatel,4,4
NUMcm,1,1
fabwait,1,1
stopp,2,2
pinxto,53,46
dens,323,310
dent,287,272
donebut,1,1
stope,1,1
yummeeee,1,1
darkiphon,1,1
detour,31,28
toservic,1,1
comlement,1,1
NUMce,1,1
platealthough,1,1
relishwagyu,1,1
barcelonita,1,1
dioramatyp,1,1
NUMbo,1,1
charactersalinea,1,1
stuffyou,1,1
bocadilloswhich,1,1
illdress,1,1
guyhost,2,2
derp,1,1
dern,3,3
NUMbb,1,1
NUMbc,2,2
deri,1,1
NUMbd,1,1
NUMbe,6,6
dosidoesqu,1,1
burgerhighlight,1,1
probablyw,1,1
NUMbi,2,2
NUMam,1540,1319
NUMan,1,1
storm,93,92
dekuyp,1,1
NUMap,1,1
NUMas,14,14
store,766,732
NUMat,5,5
dept,13,13
providedalso,1,1
NUMaw,1,1
stori,919,873
depp,7,7
sanitari,14,14
NUMad,1,1
nonsnobbish,1,1
NUMhr,126,118
stoke,61,61
plentythey,1,1
tequillaverdad,1,1
ouisi,1,1
NUMib,1,1
showoffi,1,1
detr,7,7
NUMhe,3,3
teadrink,1,1
slawbut,1,1
microscop,15,14
subsequ,69,69
deth,1,1
NUMhp,1,1
smallil,1,1
quartinosriccotta,1,1
stoli,16,13
forrealox,1,1
offhowev,2,2
stold,1,1
cokesprit,1,1
stole,189,187
uhmaaaaz,1,1
desk,180,170
halfchec,1,1
desi,1,1
NUMgo,5,5
desd,2,1
surreptiti,1,1
heavyweight,5,5
gggrrrr,1,1
deva,2,2
binghim,1,1
saltybrini,1,1
followingempanada,1,1
godssak,1,1
papradell,1,1
NUMft,17,13
potionsthi,1,1
deux,7,7
flapperesqu,1,1
devo,1,1
saladsmok,1,1
speacialti,1,1
devi,1,1
stomp,32,31
NUMfi,1,1
deuc,12,11
NUMer,9,9
NUMletter,1,1
giftcard,9,7
caferestaur,1,1
whoath,2,2
faaaabul,2,2
stone,229,211
beauvoir,1,1
NUMea,11,11
reservationsfirst,1,1
drought,1,1
NUMed,7,7
subserv,1,1
NUMeh,1,1
carpaccioabsolut,1,1
verzcruz,1,1
aiiight,2,2
NUMme,1,1
blondeperfect,1,1
croket,1,1
recant,3,3
lastlyi,1,1
lostoveral,1,1
argumentto,1,1
solarpow,1,1
brewmast,15,15
tumblrcomp…each,1,1
againdavidxoxoxoxoxox,1,1
innerstarvingforrealbagelsjew,1,1
NUMla,1,1
redtortillawrap,1,1
scarey,1,1
NUMlb,55,50
ballpesto,1,1
woodear,1,1
personmak,1,1
dinerjewish,1,1
attitudeth,4,3
deze,1,1
pizzafor,7,7
tchoup,2,2
shortcakegeez,1,1
reviewgreat,1,1
NUMkc,1,1
smallth,9,9
sportsman,2,2
mirothi,1,1
loudwent,1,1
smallso,1,1
clubbierand,1,1
glibli,1,1
sixstar,1,1
brainaddict,1,1
NUMit,38,38
saucedivin,1,1
serverbrais,1,1
loverskamil,1,1
uhbogus,1,1
NUMif,26,26
ploughman,4,3
spiritsliqueur,1,1
tepeyac,1,1
NUMii,1,1
bowlsagain,1,1
NUMim,2,2
triocevich,1,1
NUMin,16,16
carriag,9,9
attitudeto,1,1
apologu,1,1
jogger,1,1
aokay,19,18
ummmweird,1,1
probrabl,1,1
upcornbread,1,1
oldskool,5,5
lightlydress,1,1
onlyswan,1,1
itlook,2,2
aaahhhi,1,1
stosh,1,1
allluckili,1,1
aaahhhh,1,1
NUMpm,4656,3870
paceNUM,1,1
chocolatechipotl,1,1
NUMpk,2,2
NUMpp,80,73
stuffyey,1,1
NUMpt,2,2
aaaaaawesom,1,1
NUMps,6,6
omgawd,1,1
openedgreat,1,1
hipstser,1,1
NUMoz,237,202
breadcrumbsNUM,1,1
NUMpc,13,9
geeeeet,1,1
NUMpi,1,1
NUMok,7,7
pinxot,1,1
NUMoj,1,1
ribchoucrout,1,1
NUMoo,1,1
NUMavenueradiusth,1,1
NUMon,6,6
geeeeek,1,1
etcNUM,11,10
NUMor,5,5
stripget,1,1
hipso,1,1
porkduck,1,1
earlymid,1,1
impressivecan,1,1
digestworthi,1,1
stout,267,223
panacota,1,1
vegasmyself,1,1
NUMoh,7,7
NUMof,3,3
smallon,1,1
onlineth,1,1
NUMni,1,1
NUMno,9,9
stove,34,33
hipsw,1,1
sasrak,1,1
drinksfev,1,1
yumblu,1,1
costeleta,6,6
bulger,1,1
itlong,2,2
morerhonda,1,1
againspici,1,1
nothingfor,1,1
buildingcrowd,1,1
flavorfuledamam,1,1
NUMnd,651,605
NUMmi,37,35
amazinglobst,1,1
carrier,9,9
calitast,1,1
facttipcom,1,1
NUMmm,1,1
NUMmn,3,2
NUMml,19,19
shiteat,1,1
NUMmp,1,1
straightaway,2,2
goodess,2,2
mistreat,5,5
getstim,1,1
preteni,1,1
thingperson,1,1
eatsjust,1,1
pretend,200,181
pNUMx,1,1
clubsport,1,1
pretenc,1,1
hourplus,6,6
caloriebomb,1,1
pretent,12,11
pretens,91,90
oldschool,121,114
reportth,1,1
guaranteedamaz,1,1
visithand,1,1
thankyoucopypastebutton,1,1
goodcheck,3,3
tallow,2,2
russianpolishscandinavian,1,1
tangysour,1,1
itentre,1,1
stopord,1,1
rightthin,1,1
nolafood,2,2
hrmph,1,1
moretoo,1,1
huranag,1,1
notttt,1,1
waterwait,1,1
aniversari,1,1
deservedat,1,1
treeripen,1,1
flakinessth,1,1
bokchoy,1,1
microwaveanyway,1,1
jockamo,2,2
wildfir,9,9
dfcw,2,1
chipcarrott,1,1
calvadosw,1,1
grashot,1,1
nottruth,1,1
goodlet,1,1
conrad,4,4
histh,2,2
outdoori,1,1
exposedbrick,1,1
goodcheap,2,2
rowbett,1,1
lineNUM,2,2
dfer,1,1
hissi,2,2
estatiario,1,1
piececlam,1,1
allston,3,3
yayah,1,1
fiance,110,86
datinglovejoel,1,1
excellentattent,1,1
gooderth,1,1
furukak,1,1
abrunchin,1,1
calamariporkshould,1,1
supercut,1,1
nationallyrecogn,1,1
bbake,1,1
betternext,3,3
kimcheegreat,1,1
tetley,1,1
vealtartar,1,1
errrrrmediumwel,1,1
berriesoth,1,1
emptychos,1,1
toirei,1,1
rightther,2,2
agohmmperhap,1,1
embodi,33,32
rightthen,1,1
rightthey,5,5
flavacal,1,1
ensur,209,207
burgersNUMrust,1,1
embody,1,1
gnger,1,1
trendyyetretro,1,1
rowscolumn,1,1
olson,1,1
waffleschicken,1,1
twofour,1,1
wheelbarrow,6,6
goodlin,1,1
semiloc,1,1
goodlik,2,2
yelpcontrol,1,1
morethi,1,1
getsthi,1,1
childth,2,2
fronion,1,1
frycook,1,1
bball,2,2
refold,5,5
poignant,3,3
goodchees,1,1
gemma,1,1
hairfre,1,1
deliciouslittl,1,1
snausag,1,1
dishcoliflor,1,1
frycohol,1,1
fiancé,158,124
orgasmicyou,1,1
aletyp,1,1
pavillion,8,8
sallrit,1,1
blehgnocchi,1,1
americanasian,3,3
goodlov,5,5
rpmit,1,1
diagnon,1,1
smidget,2,2
goodlot,1,1
dasti,5,5
diagnos,5,5
buckley,2,2
pandisbucatini,1,1
omasak,1,1
reform,5,5
sangra,2,2
angular,3,3
pedialyt,1,1
goodloc,3,3
cakebread,1,1
foodalcohol,1,1
sangri,2,2
knoweveryon,1,1
coach,22,21
kuamoto,1,1
schoolequ,1,1
seatsdo,1,1
dancesfri,1,1
parmagiano,4,4
smidgen,6,6
wineglass,2,2
foodgirl,6,1
foursom,13,13
drinkmeal,1,1
taller,17,17
gemit,2,2
parmagiana,4,4
beholden,2,2
dubstepregga,1,1
writtensuggest,1,1
additct,1,1
winand,1,1
gremolatalik,1,1
overipen,1,1
blueberrystrawberrypeach,1,1
NUMpmmake,1,1
resurrect,3,3
afternoonregardless,1,1
collegeteeni,1,1
toutbut,1,1
definat,11,11
quack,3,3
postwwii,1,1
barmercadito,1,1
knoweveryth,4,4
interactionsy,1,1
weekendsanyth,1,1
semilik,1,1
waiterstress,2,2
wackedout,1,1
bosshog,1,1
straightfoward,2,2
airflow,1,1
skirtappet,1,1
evanesc,1,1
meover,1,1
nocarb,5,5
burgeruhmaz,1,1
boildessert,1,1
rpmme,1,1
chicken,20177,11863
freewayth,1,1
heeeeaven,1,1
risottoeasi,1,1
dfor,3,3
thatprosciutto,1,1
ehpoach,1,1
sawade,1,1
hisit,1,1
togetheroxtail,1,1
twofold,2,2
suggestedthes,1,1
amountit,1,1
oregano,55,51
alongisd,1,1
seatsiv,1,1
bunchespeci,1,1
oregani,1,1
fatter,14,14
terrinethought,1,1
sevichenon,1,1
fatten,67,62
midwesteast,1,1
denseenough,1,1
gendo,1,1
strum,3,3
wellrend,1,1
shopthrough,1,1
afterworld,1,1
deservedth,1,1
hashNUM,1,1
definet,81,80
altogetherthi,1,1
reassert,1,1
molassesi,3,3
hitit,1,1
yumdelici,1,1
strut,12,12
sunshow,1,1
gumbomi,2,2
chileda,1,1
genet,11,11
lifeforeverlegit,1,1
andbalsam,1,1
seattak,1,1
followingtradit,1,1
betterlunch,1,1
vblNUMr…,1,1
moanworthi,2,2
whoaaaa,1,1
courtney,2,2
chesapeak,2,2
chickin,7,7
haywir,2,2
chardonay,1,1
banzino,1,1
startermatsutak,1,1
lickabl,3,1
heheheoveral,1,1
mmmpastramipark,1,1
genat,1,1
dirtytortilla,1,1
flashlight,19,19
veggietunaportobello,1,1
jamonwrap,1,1
malodor,2,2
reservationmargarita,1,1
parttogeth,1,1
akanot,1,1
stronggener,1,1
chilean,32,29
mistress,8,8
distractingour,1,1
antwerp,1,1
reassess,5,5
upforgot,1,1
starsalmost,1,1
treschic,1,1
definit,19005,15901
margaritasometh,1,1
entic,111,111
squashlik,1,1
mealthat,4,4
restauraunt,14,10
marketish,1,1
slapper,1,1
entir,3070,2856
actual,7850,6859
creamybutnottoocreami,1,1
appetizerpepp,1,1
lattechai,1,1
crepettechees,1,1
gumbopi,1,1
closedin,1,1
indetect,1,1
dreyfus,1,1
blahchicken,1,1
notthi,3,3
halfbottl,3,3
hitch,19,19
cannnnnnnnnnnnnnnn,1,1
pealik,1,1
chervilon,1,1
hitan,1,1
purpler,1,1
negiotoro,1,1
experiencecompar,1,1
yelpcombizphotosybmk,6,3
thatNUM,1,1
pysch,1,1
calfornian,1,1
olsen,2,2
gooeysoft,1,1
deeeeelici,13,13
suuuuuper,8,8
hital,1,1
downpourth,1,1
pysco,1,1
bustlingthre,1,1
enter,849,800
goodtroubl,1,1
unmanag,1,1
muchanticip,2,2
timergot,1,1
hardknoxcaf,1,1
steroid,69,65
choicesthey,1,1
tippresent,1,1
datey,4,4
drumett,51,45
datew,1,1
choicesther,1,1
datet,1,1
goodman,6,6
dater,6,6
pizzabread,1,1
attiphon,1,1
flavorflatbread,1,1
NUMpmmayb,1,1
insidealway,1,1
coast,709,624
minusesservic,1,1
heavenlyNUM,1,1
addison,10,10
knowsav,1,1
olffer,1,1
deservedit,2,2
poprestaur,1,1
prosciuttocapres,1,1
rightthat,1,1
plusfor,3,3
slapour,1,1
blandnessand,1,1
habanaand,1,1
ajillosear,1,1
seatsth,1,1
gwalk,1,1
datil,43,41
addictiveconclus,1,1
pretext,1,1
ohsosavori,1,1
bowlsumm,1,1
kingsford,1,1
talkto,1,1
planner,24,22
nonsyrup,1,1
ntgivetwosht,1,1
compain,1,1
ciderNUM,1,1
riverwest,1,1
seleciton,2,2
gelatisooo,1,1
coconuti,3,3
semitransluc,1,1
muscadin,2,1
coconuts,1,1
compair,2,2
millerlit,1,1
compact,32,31
readdress,1,1
bufflou,1,1
medress,1,1
dehydrationyou,1,1
itgener,1,1
ghirardelli,1,1
flavorfulsideswis,1,1
daresay,3,3
moretti,6,6
yearbut,1,1
yupwin,1,1
boystownlakeviewfood,1,1
creammexican,1,1
kindddaaa,1,1
superdog,1,1
rollsther,1,1
superdom,1,1
harmonictiffani,1,1
latterw,1,1
rollsthes,1,1
sayonarra,1,1
morningbrunch,1,1
bumilco,1,1
wrrroonngg,1,1
tofuscrambl,1,1
claudett,1,1
lindley,2,1
machinehidden,1,1
dgaf,1,1
definti,8,8
freezerso,1,1
unexpect,317,307
stomachdefinit,1,1
sunshin,37,35
coars,55,55
intoxicatedinebri,1,1
chickun,3,2
datei,1,1
howcanyougowrongwithwithaslabofbloody­sirloin,1,1
affagato,1,1
heavenplus,1,1
busygreat,3,3
gemth,2,2
datea,1,1
conesketchup,1,1
dieeee,2,2
snackingNUM,1,1
jigga,2,2
bernic,1,1
compadr,7,7
timesfood,1,1
jiggl,2,2
qartino,1,1
dinnnerthumb,1,1
trollsget,1,1
clubish,2,2
muscadet,3,3
subNUM,1,1
therrrr,1,1
nottri,1,1
duckham,2,1
batchfortun,1,1
saucerelish,1,1
agreedsometim,1,1
brownsnext,1,1
hamspinachandchees,1,1
jiffi,9,9
duxburi,13,13
skirtfin,1,1
greatcozi,1,1
stred,1,1
multrigrain,1,1
menugrab,1,1
fullystock,1,1
foodiefriend,1,1
superbon,1,1
forkandknif,1,1
superbor,1,1
adulthood,2,2
adaptabl,1,1
chocolatecroissanton,1,1
pizzasatisfi,1,1
loooootta,1,1
méxico,1,1
euival,1,1
wayyyyyyyyyyy,1,1
corndogshudson,1,1
uncosi,1,1
brochetteNUM,1,1
kimchiraw,1,1
spotso,4,4
itanywho,2,2
spotsc,1,1
pubstyl,3,3
affligem,3,3
kastner,1,1
univiers,2,2
ridicmenu,1,1
compart,8,8
packedalso,2,2
cakessear,2,2
uncork,16,15
jadoré,1,1
onesixth,1,1
perfectsimpl,1,1
tacosfour,1,1
spotti,142,140
yummiliciousrisotto,1,1
antechamb,2,2
spotth,21,21
amaranth,1,1
eggwarm,1,1
taught,45,42
crispywarm,1,1
uncool,13,13
uncook,57,56
spotmi,2,2
wjalepeno,1,1
sothat,1,1
redpizza,1,1
NUMbyobpeach,1,1
diningroom,2,2
socialtwo,1,1
hardcold,1,1
outgoldern,1,1
stray,84,83
platebigg,1,1
tiramisulik,1,1
strap,17,16
straw,200,183
beirut,1,1
québec,2,2
hockeye,1,1
superbth,6,6
themrhod,1,1
maguro,34,30
spotoh,1,1
maca,1,1
utero,2,2
honcho,2,2
mace,6,4
daryl,2,2
teethalso,1,1
maci,13,13
compani,783,742
looper,1,1
mach,6,6
macn,14,12
fantasticular,1,1
greatcheap,1,1
mack,10,9
cholestrol,2,2
mabo,2,2
waitmost,1,1
topgross,1,1
eurotr,1,1
hostessmaitr,1,1
checktop,1,1
NUMcoincident,1,1
valuethough,1,1
maby,3,3
spotno,1,1
uncong,1,1
destinationalthough,1,1
affairokay,1,1
mediley,1,1
supercold,1,1
horlicksi,1,1
josiah,1,1
sother,1,1
maan,1,1
maam,25,24
managerwa,1,1
fregola,1,1
sothen,1,1
dambert,1,1
superbport,1,1
spoton,77,76
cemitari,1,1
waterydrippi,1,1
yumloud,1,1
distinctiveth,1,1
bascial,3,3
slappin,1,1
madr,3,3
itanyway,5,5
bunscodduck,1,1
gumboeh,1,1
loopon,1,1
margheritta,1,1
pickpocket,4,4
managerth,1,1
deeeeelish,3,3
made,13681,11485
establishmenteasi,1,1
madd,2,2
disappointmenti,1,1
hairgel,1,1
noncommonplac,1,1
madi,1,1
disappointmenta,1,1
unfashion,1,1
halfplat,1,1
friesmussel,1,1
crippl,5,5
ohsomuch,1,1
somethingforeveryon,1,1
sommelierso,1,1
enrol,3,3
farnham,1,1
razzmatazz,1,1
enron,1,1
parilla,3,3
mago,1,1
everydayyyyyyyyyi,1,1
NUMpersonfresh,1,1
joshua,10,9
disappointmentw,1,1
brooklyncorn,1,1
superbul,1,1
ohgasm,1,1
miniyelp,1,1
meatballthat,1,1
darth,1,1
morricon,1,1
pregnantbelli,1,1
creamlook,1,1
supercool,2,2
quebec,17,15
perspir,2,2
orderedturn,1,1
cheddar,991,869
intrigu,265,260
kitchensteak,1,1
cornbreadeggpl,1,1
meanish,1,1
commemor,8,8
triagetyp,1,1
mail,68,62
yuppifi,5,5
main,3451,3080
maim,2,2
surryano,2,2
bootbut,2,2
strip,2021,1679
travesti,17,17
machiatto,1,1
wellread,1,1
maid,56,54
berrego,1,1
wellreal,1,1
newcomersth,1,1
orderedhot,1,1
mahi,269,132
bolgogi,1,1
sevich,4,4
tinslaw,1,1
tiredannoy,1,1
reppersmix,1,1
pickupcarri,1,1
compass,9,9
favorservicethi,1,1
pepperpinenut,1,1
freezeral,1,1
maha,1,1
maki,19,15
closedto,1,1
salvador,5,5
cripsi,29,29
mako,11,7
portilloscomassetspdf…,1,1
kimchirel,1,1
ohgawd,1,1
oversleep,1,1
make,22255,17982
aolog,1,1
goodgoodchicken,1,1
maji,2,1
midwesta,1,1
remainon,1,1
delciious,4,4
foodtourist,1,1
chedder,10,10
maiz,66,66
checkthi,1,1
midwesti,1,1
fiamma,2,2
oceanair,2,2
decentstreet,1,1
mami,3,2
hahaatmospher,1,1
desensit,1,1
chaininstitut,1,1
comprabl,2,2
eachsom,1,1
intrins,7,7
mouthwateringthi,1,1
malz,2,2
meaning,11,11
eatingmachin,1,1
jieun,2,2
farwant,1,1
overwhelmingpizzacasserolebeatdown,1,1
wrapperschili,1,1
mackerelchunk,1,1
mama,315,277
bankersveri,1,1
mali,1,1
malo,4,4
yahstop,1,1
starstruffl,1,1
mall,445,412
classic™chocol,1,1
malp,1,1
malt,219,189
endevour,1,1
roofdeck,1,1
heavengril,1,1
breakfaststyl,1,1
schmoozer,1,1
supercar,1,1
mala,1,1
kimchirub,1,1
male,161,149
phenomenalbak,1,1
handand,1,1
cappuccino,121,109
flavorkeiki,1,1
musicamaz,1,1
