token,token_count,file_count
yummmyyi,2,2
twopretti,1,1
dealbreak,6,6
soggier,3,3
prestigi,7,7
embassi,2,2
goodand,9,9
famish,33,30
breakfastno,2,2
dash,44,43
giarden,1,1
dave,38,30
locationw,1,1
frittta,1,1
normaltook,1,1
daypark,1,1
colbert,1,1
regimen,3,3
davi,1,1
breakfastmi,1,1
assam,1,1
lastin,1,1
aaaaaaaamaz,1,1
kibitz,54,48
finenorm,1,1
jalepeno,21,19
lowqual,1,1
locationi,1,1
stayedth,2,2
daus,1,1
choosebewar,1,1
raviolithi,1,1
parrallada,1,1
talkingour,1,1
paragon,1,1
victor,1,1
tripsorri,1,1
hardylik,1,1
solley,4,3
yesteryear,5,5
groom,5,5
dawg,9,8
settingpric,1,1
pompos,1,1
groov,5,5
honeycomb,2,2
daww,1,1
util,20,20
clamhamachi,1,1
woodpanel,1,1
wompmi,1,1
shiloh,1,1
dawn,19,17
outhous,2,2
throughpotato,1,1
beerinabag,1,1
pretrip,1,1
NUMnot,4,4
hiomg,1,1
daze,5,5
flavorsglaz,1,1
heatspic,2,2
anorex,4,4
somethin,10,9
pretrim,1,1
saucefresh,1,1
pubth,1,1
benedictit,6,6
counterliter,1,1
NUMnow,6,6
NUMsquar,1,1
puddingthi,1,1
jamabalya,2,2
enorm,206,200
offhour,5,5
tarzana,2,2
dayb,1,1
tradit,808,712
daya,1,1
hairstyl,3,3
dayt,1,1
longrain,1,1
facem,1,1
facet,4,4
benedicton,1,1
flavorcrispi,2,2
fruta,1,1
chicagoalso,1,1
burlesqu,3,3
benedictof,1,1
benedictod,1,1
bushamm,1,1
cumcumb,1,1
shioyak,1,1
worldget,1,1
fabulousparticular,1,1
urawasa,1,1
wohoo,1,1
refreshingcevich,1,1
thesechicken,1,1
fabuloussom,1,1
benedictmi,1,1
themgreat,1,1
ceremonycant,1,1
secreci,1,1
yetthi,1,1
factorin,1,1
paparazzi,2,2
wisdom,6,6
NUMsausag,1,1
braunschweig,1,1
chefboyarde,1,1
womppp,1,1
facad,14,13
deracin,1,1
macoroni,1,1
godespit,1,1
benedictspanish,1,1
hurrah,1,1
coleslawsmoth,1,1
everbesid,1,1
flintstonestyl,1,1
sushiboy,1,1
cocunut,1,1
woodfir,82,79
zenlik,3,3
conspicu,4,4
thebuckwheatercommindy…spacecut,1,1
coowner,6,6
areawhil,1,1
dbar,1,1
trafficpretti,1,1
afterbest,1,1
enoki,1,1
lifespan,2,2
storescloth,1,1
sublet,1,1
american,454,407
dbag,16,14
quickrun,1,1
stogi,2,2
aford,1,1
omgdeep,1,1
hurray,2,2
skunk,3,3
restfor,1,1
bitservic,1,1
pillowyth,1,1
ammmmaaaaaazzzzz,1,1
introspect,1,1
olong,1,1
japanesechines,1,1
pcome,1,1
waitressdrink,1,1
eatbyob,2,2
utilitarian,3,3
aoili,10,10
heartburninduc,1,1
hookup,2,2
americaa,1,1
returnupd,1,1
sportslov,1,1
stoic,1,1
pricegril,1,1
veyyyyyi,1,1
nonethelessp,1,1
whhhhyyyyyy,1,1
pastraminoth,2,2
breakfastbrunchlunchpric,1,1
doughnut,436,316
eastsid,9,7
zbay,1,1
foodbrussel,1,1
peppercrust,1,1
pompei,1,1
NUMprice,9,9
arepasbabi,1,1
paceda,1,1
antihero,1,1
nutmeg,10,10
uncharacterist,1,1
nugget,19,19
hydrat,5,5
rightservic,2,2
grodi,3,3
busythi,1,1
areawher,1,1
seafar,1,1
worldgot,1,1
gravyjus,1,1
lollll,1,1
stock,86,83
natali,9,7
applebe,17,17
nobraineroh,1,1
undocu,1,1
sugaredout,1,1
benedicthm,1,1
NUMnds,2,2
yaysashimi,1,1
fruit,602,493
yogurtgranolafruit,1,1
mustardmultipl,1,1
playlist,5,5
victim,22,22
skull,5,5
indipindint,1,1
eatenfor,1,1
souffl,116,85
woodfri,1,1
nondrink,2,2
foodcourt,1,1
orderadmit,1,1
shortthi,1,1
groan,12,11
jessica,17,14
dbgb,1,1
groat,1,1
loveless,1,1
newsth,2,2
servicenic,2,2
goodenough,1,1
NUMprime,1,1
hipal,1,1
cajunstyl,4,4
manhatten,1,1
mealdeliciouslobst,1,1
legendarili,1,1
definitivament,1,1
othersthi,1,1
boistrous,1,1
givin,1,1
canoli,5,5
goodhot,1,1
shitfac,1,1
notsoawesom,1,1
canola,2,2
ingredientshug,1,1
usthrid,1,1
thialand,1,1
overnit,1,1
mayoaoli,1,1
delaurenti,1,1
boudinoh,1,1
cecilia,1,1
rooftop,7,6
silveri,2,2
bewarethi,1,1
kumato,1,1
gotchip,1,1
facto,1,1
flakefrench,1,1
freich,1,1
hahadefinit,1,1
dble,1,1
excitedth,1,1
godsthi,1,1
giver,3,3
enlist,1,1
shotfriend,1,1
homentash,1,1
doughnutsstrawberri,2,2
manhattan,101,99
restget,1,1
ooooohhh,2,2
veryyyyi,1,1
freshvegan,1,1
expectoveral,2,2
chimmichuri,2,2
brinysalti,2,2
deadpan,1,1
chrorizo,2,2
yumand,2,2
heeeeeeeeeeeeeeell,1,1
youiniti,1,1
caaaaaaallll,1,1
prixfix,7,6
tastyespresso,1,1
pastaabsolut,1,1
barriostyl,1,1
souptrust,1,1
tangerinelemon,1,1
oysterwel,1,1
pservic,1,1
salmonour,1,1
tofeel,1,1
given,916,850
canopi,1,1
camaron,60,50
plussiz,1,1
vurrit,1,1
gooddefinit,2,2
beachsix,1,1
clubth,1,1
pmprosth,1,1
afforad,1,1
yathi,1,1
dominiqu,1,1
cronut,6,5
hipwalk,1,1
newton,1,1
derogatori,3,3
slotday,1,1
prudent,3,3
hooker,10,9
slurpppp,1,1
steaklik,1,1
thedrumrol,1,1
overview,6,6
baconclassi,1,1
g¢teau,1,1
drummett,7,7
goodagain,1,1
goodcompl,1,1
potatoesvegetarian,1,1
incoher,3,3
heinous,6,6
alsobabi,1,1
offeranyway,1,1
hecki,4,4
cobblermmmm,1,1
macandchees,5,5
us…and,1,1
flopsNUM,1,1
countrymodern,1,1
oysterwin,1,1
terriblethat,1,1
mostreview,1,1
hostesswho,1,1
muzuku,5,5
cookiesdesert,1,1
benedictth,3,3
boybounc,1,1
cavey,1,1
facon,1,1
computerregist,1,1
shrimpdelici,1,1
mackrel,3,3
scamnot,1,1
earplug,4,4
crotchedi,1,1
gustatori,5,5
hookah,3,3
dippinggnocchi,1,1
dessertchocol,1,1
picklestherefor,1,1
seesaw,1,1
formulath,1,1
disappointoh,1,1
oookay,3,3
starslong,1,1
redwhit,2,2
growl,21,21
minimalist,27,27
grown,57,56
patiowhat,1,1
boooooo,1,1
grous,1,1
grout,2,2
footour,1,1
bottomofthetotempol,1,1
peaskung,1,1
grove,48,42
poundag,1,1
cornbas,1,1
ribanyway,2,2
tthis,1,1
winwin,4,4
disappointmi,1,1
starslook,1,1
groud,1,1
groug,1,1
juliejulia,1,1
group,2563,2027
hock,123,93
upperupperclass,1,1
sonaran,1,1
gross,286,259
hobo,2,2
sushibut,1,1
teriyaki,193,140
brunchrush,1,1
unnatur,3,3
wowwwwamaz,1,1
dbut,1,1
socrat,1,1
correctth,1,1
roomoveral,1,1
sustain,13,13
shutdown,1,1
hobi,1,1
spagettityp,1,1
wholebelli,1,1
partiesto,1,1
ovenbak,3,3
eskimo,2,2
costelleta,1,1
tooafterward,1,1
grose,1,1
uphold,7,7
mirliton,9,7
outhorr,1,1
facil,18,18
somethng,1,1
wcoleslaw,2,2
ohsodelect,1,1
facin,2,2
hodg,1,1
bugatti,1,1
serverwait,1,1
pavlovian,3,3
ummnoi,1,1
housewarm,1,1
liquidi,9,9
anywaysget,1,1
knowoink,1,1
designdecor,2,2
hogg,1,1
NUMmore,1,1
lowcalget,1,1
trainmeat,1,1
expectationsa,1,1
enthusiast,75,75
provecho,2,2
enthusiasm,24,23
donutseveryth,1,1
dissuad,6,6
mercaditoseri,1,1
questnow,1,1
pancakesthes,1,1
freeprotip,1,1
phenomenalservic,1,1
goatitm,1,1
foodtast,1,1
daysom,1,1
ryann,1,1
fizzl,1,1
hiyayako,1,1
fizzi,6,6
lunchservic,1,1
cambodia,2,2
tracht,1,1
NUMmost,3,3
dragNUM,1,1
footonc,1,1
hoja,3,3
samantha,5,4
spark,15,15
liquifi,3,3
spare,163,150
subwoof,1,1
nunca,1,1
rosewood,2,2
outstandingkal,1,1
clubbi,26,26
danti,1,1
cleanedout,1,1
thrillist,3,3
eggoserviceth,1,1
dante,2,1
sparr,1,1
spars,24,24
everyoneisdressednic,1,1
irazu,1,1
kitchent,1,1
nightdinn,1,1
spasm,1,1
inflammatori,1,1
granola,57,38
pantstretch,1,1
portugies,1,1
moscow,3,3
frisun,3,3
hola,1,1
biscut,2,2
hold,484,461
chicagolandluckili,1,1
blowout,1,1
rabbitsausag,7,7
danni,12,9
goingit,1,1
californian,14,13
choiceslunch,1,1
NUMone,3,3
sushicon,1,1
octob,28,27
divanti,2,1
noticeacknowledg,1,1
wricotta,1,1
lengthgeez,1,1
landlord,2,2
session,22,22
porchdeckpatio,1,1
hone,5,5
disappointso,1,1
subtleti,11,11
mojito,63,57
homi,9,9
amalgam,3,3
goodyour,1,1
gatheringd,1,1
midnight,98,92
sandwichonto,1,1
disappointth,7,7
efficientif,1,1
spank,2,2
monitor,11,10
raymond,2,2
bullsblackhawk,1,1
hiney,1,1
lastmani,1,1
spano,1,1
home,2123,1878
hole,282,269
pounder,3,3
smallmedium,1,1
holi,350,329
holm,2,2
ahhhhhhhhhmayyyyyyzzziiiinng,1,1
subtlest,1,1
picklesNUM,2,2
danki,1,1
watchamacallit,1,1
bobak,1,1
hope,1101,1037
mélang,1,1
norwegian,89,81
coldfrozen,1,1
insuffer,5,5
hook,171,167
prawnsthey,1,1
boringgg,1,1
twopiec,2,2
hoop,4,4
danko,2,1
hoot,7,7
shrimpclam,1,1
veselka,2,2
oneperson,1,1
wordsmith,1,1
hoov,1,1
ratedjam,1,1
fenig,1,1
soggiest,1,1
bobbi,11,10
blowtorch,1,1
minimoon,1,1
sturdier,1,1
friendsboyfriend,1,1
anywaysgot,1,1
pappardell,87,75
hood,77,74
astut,3,3
hoof,5,4
dissip,4,4
goodget,3,3
hong,11,11
yayyyi,2,2
honk,2,1
bookshelv,1,1
tequilaoveral,1,1
NUMvibe,2,2
daysth,2,2
favsbut,1,1
hord,16,16
generousmapo,1,1
excellentfav,1,1
egress,1,1
abbey,3,2
nonethelessdonut,1,1
shortageswith,1,1
gratuiti,67,55
acceptablegood,1,1
appetizerdessert,1,1
payday,4,4
loungelik,5,5
heavi,555,512
peopel,1,1
cilantropineappl,1,1
catti,4,4
neatth,1,1
sunsetstrip,1,1
spazz,1,1
cattl,14,14
oilfri,1,1
caviaramaz,1,1
gnawi,2,1
uuuu,1,1
dishearten,5,5
heavendid,1,1
return,1388,1285
iraqw,1,1
hotb,1,1
jerseynew,1,1
norwegien,2,2
hoti,2,2
iraqi,1,1
whatfor,2,2
heath,3,3
hoss,1,1
host,736,579
dangl,6,6
reeeeeeeeealli,1,1
pseudopunk,1,1
NUMoff,1,1
hose,3,3
sugardust,1,1
heart,507,481
oilsatur,1,1
hork,2,2
meatmarket,1,1
horn,6,4
astro,1,1
hors,27,26
beansric,6,6
ambienceveri,1,1
breadfri,1,1
warmgolden,1,1
uberfriend,4,4
pineappl,436,374
sentiment,24,24
illprepar,2,2
hova,1,1
timethat,1,1
driftwood,1,1
skinsid,1,1
fixtur,35,35
nonsoggi,1,1
hour,4129,3296
smallerinport,1,1
hous,1747,1434
seagal,1,1
wowoyst,1,1
weveryth,1,1
soburnt,1,1
pizzetta,45,43
heard,1353,1279
piecesit,1,1
confetti,3,3
NUModd,1,1
podunk,1,1
goingth,3,3
sought,11,11
fontin,1,1
nonbacon,1,1
kickconsuntil,1,1
tvmovi,1,1
spawn,1,1
txthe,1,1
hott,1,1
fench,1,1
rastafarian,1,1
delicousservic,1,1
goldladen,1,1
fabul,513,469
threequart,2,2
stepdad,3,2
NUMper,6,6
unflapp,1,1
howd,1,1
howi,8,5
elseNUM,1,1
lakeview,70,63
howl,3,3
underflavor,3,3
styleeveryth,1,1
landlock,3,3
feastaft,1,1
caulk,1,1
addmac,1,1
chocolatpineappl,1,1
awestruck,3,3
efficientth,1,1
coolalsoand,1,1
quesedilla,4,4
vomit,25,22
dogbeef,1,1
guacamolemust,1,1
puddingtyp,1,1
NUMpcs,2,1
tacosgoat,1,1
gazillionth,1,1
audiovisu,1,1
contrastbut,1,1
NUMpbr,1,1
foodtabl,1,1
schlenkerla,1,1
plustri,1,1
NUMduck,1,1
NUMpad,1,1
undervalu,2,2
unqual,1,1
oldasegypt,1,1
flavoryelpcombizphotossush…,1,1
cannon,2,2
consign,1,1
weekyou,1,1
sublim,46,46
dcor,2,2
eithermayb,1,1
twistsometh,1,1
retaliatori,1,1
tavern,12,12
butterchocol,2,2
foodgasmw,1,1
horseradishi,3,3
reservationwear,1,1
misopea,1,1
boringmushroom,1,1
whatevv,1,1
piledsohigh,1,1
hunger,94,92
dcon,1,1
dressingdamn,1,1
enoughnam,1,1
outofthisworldflavor,1,1
daytak,2,1
soufle,1,1
reccom,1,1
metrolink,2,2
bombway,1,1
cigeratt,1,1
adventuresofthefoodaholi…,1,1
lawsuit,3,3
mutat,1,1
yummmth,1,1
bulimia,1,1
myselfambi,1,1
wtheir,1,1
perfectappet,1,1
trepid,8,8
¡mucho,1,1
starsservic,10,10
goodgot,2,2
loudservic,1,1
depand,2,2
NUMpleasur,1,1
depani,1,1
octan,1,1
deliciouskamil,1,1
inrest,1,1
tothinn,1,1
wisest,3,3
smushi,1,1
mattersatisfact,1,1
hardon,2,2
spicesauc,1,1
consist,802,758
ohand,8,8
rudejust,1,1
wiseth,1,1
atlantan,1,1
fritta,2,2
wtheck,1,1
fritti,20,19
latersid,1,1
jerseynyc,1,1
wiseup,1,1
againgener,1,1
fritto,23,20
finetun,2,2
taghoweverth,1,1
goodguy,1,1
beansfrench,1,1
gluttoni,32,32
spain,13,12
patroli,1,1
reposado,9,8
daytim,22,22
wingsorrichett,1,1
swinethem,1,1
hinta,1,1
tozai,1,1
pastramiNUMst,1,1
settingthink,1,1
unfertil,1,1
ofdessert,1,1
chineseasian,2,2
knowfood,1,1
pupusa,2,2
oilfat,1,1
subscrib,1,1
inhabit,3,3
breakfasttheir,2,2
hungla,1,1
stanchionandrop,1,1
positivesfood,1,1
againentre,1,1
daythi,3,3
seagul,1,1
bombmatzo,1,1
nozawa,7,6
saidcheck,1,1
manhandl,1,1
ahahhah,1,1
thesethird,1,1
abbot,1,1
mmmmdonuuut,1,1
bobmi,1,1
menuhigh,1,1
space,1039,953
loveitloveitloveit,1,1
wingstopeven,1,1
chamber,2,2
depart,56,53
unflatt,2,2
debaucher,1,1
showstop,1,1
dcwe,1,1
fritoy,1,1
fabio,1,1
valueNUM,1,1
fastcombin,1,1
shotther,1,1
christo,4,2
overundercook,1,1
whathaveyou,2,2
foodgasum,1,1
spade,5,5
woodlandflor,1,1
christi,1,1
artclean,1,1
boringth,1,1
wholefood,1,1
shimmi,1,1
salpicon,1,1
NUMout,1,1
corncan,1,1
corncak,3,3
NUMour,7,7
melona,1,1
egregi,2,2
momento,1,1
girlth,2,2
timeeveryth,1,1
loudto,1,1
ambros,1,1
loudth,1,1
mutil,1,1
liverwurstbaaaaaad,1,1
angostura,1,1
trader,18,18
elstrongo,1,1
hungov,51,49
servingth,1,1
mutha,2,2
yelpcombizphotosyNUMwNUM…,2,1
ennui,2,2
topicth,1,1
tacosgood,1,1
overmix,1,1
misinterpret,2,2
quicktip,1,1
ummmmm,2,2
dayton,1,1
springboard,1,1
whoeverthehellyouar,1,1
daytot,1,1
slanger,2,2
daytoo,1,1
boullion,1,1
NUMto,4,4
libertyvill,1,1
NUMts,1,1
takuanscallion,1,1
aberr,3,3
lovveee,1,1
younger,50,49
silverado,1,1
NUMtb,1,1
illustr,8,8
expensiveth,4,4
NUMth,451,412
rifraf,1,1
knowannoy,1,1
conserv,14,14
NUMso,11,11
yummmer,2,2
NUMpmthis,2,2
NUMst,140,130
stprice,1,1
NUMmaker,1,1
cerain,1,1
oneandahalfhour,1,1
NUMsh,1,1
wateroveral,1,1
zakarian,1,1
notsohidden,1,1
abeta,1,1
doormanbounc,1,1
afram,2,1
stover,1,1
loudah,1,1
NUMrd,109,106
succinct,5,5
keepwil,1,1
saladNUM,3,3
signifc,1,1
signifi,3,3
personlet,1,1
NUMye,4,4
highchair,8,8
highliight,1,1
yummmay,2,2
helpupon,1,1
NUMyr,10,10
receiptgo,1,1
chilioth,1,1
NUMxs,2,2
NUMxx,2,2
hostessthi,1,1
semiregular,1,1
yearbook,1,1
shortrib,19,15
dubious,4,4
villia,1,1
qualityquant,1,1
nottttt,1,1
gooowhat,1,1
consent,2,2
wowshould,1,1
ceraat,1,1
comfortpapaya,1,1
slawadd,1,1
washington,16,16
drivewalk,1,1
NUMwe,26,26
shredde,1,1
scamper,1,1
mitsuwa,1,1
meatstew,1,1
consequ,11,11
NUMvs,1,1
casualcomfort,1,1
tipther,1,1
mayoladen,2,2
squishi,17,17
quailiti,1,1
shrimplobst,7,7
eatNUM,2,2
quicktri,1,1
sliderschicken,1,1
NUMup,3,3
timesenough,1,1
deliciouscracklin,1,1
gotsometh,1,1
leadup,1,1
smaller,443,419
smokeflavor,1,1
bldtuesday,1,1
onappet,1,1
soontob,3,3
excellentget,1,1
whatsoevertop,1,1
stellarth,1,1
eject,2,2
hempcrust,1,1
NUMlet,3,3
yahoooooooooo,1,1
habanerofor,1,1
yummmmi,6,6
rancherosegg,1,1
melodi,4,4
peppernext,1,1
vNUMze…,1,1
terrrac,1,1
ohsoclos,1,1
effectthi,2,2
drinkdessert,1,1
alligatordo,1,1
yummmmm,14,14
lololtast,1,1
bruschettaNUM,1,1
drastic,9,9
mighti,36,35
leyecom,1,1
readiedth,1,1
spear,54,52
speak,419,403
tacosbland,1,1
whatels,3,3
asstroci,1,1
betterNUM,4,4
yummmoh,1,1
blehhh,2,2
loudif,1,1
NUMemploye,2,2
sharingbrunch,1,1
NUMlbs,13,13
northbound,1,1
movement,8,7
nitpickingdessert,1,1
expensivemi,1,1
nawlinstri,1,1
donald,41,35
recommendingth,1,1
frenchkiss,1,1
viceroy,1,1
perfectwarm,1,1
sitcomtv,1,1
laterooh,1,1
villag,58,58
brutha,1,1
waitsweet,1,1
etcentre,1,1
salvadorlov,1,1
yountvill,1,1
surburb,1,1
itapathet,1,1
pdroolrumor,1,1
tacosNUM,2,2
ddid,1,1
mussaman,7,4
reastaur,1,1
guiltydelici,2,1
spicierhott,1,1
deemphas,1,1
tacospotato,2,2
dinnerdrink,5,5
sweetspici,2,2
likingconsdefi,1,1
youngin,1,1
louder,42,40
buffett,6,5
distil,3,3
breadpotato,1,1
expensiveif,1,1
buffeti,1,1
longtherefor,1,1
bulgur,2,1
yummmmNUM,1,1
dumplingsfilet,1,1
tacosgril,1,1
janitori,1,1
expensivebi,1,1
ryder,1,1
sweater,8,8
littlest,3,3
etcwith,1,1
hooplah,1,1
dariy,1,1
spiritu,6,6
hampton,1,1
solstic,1,1
dichotomi,3,3
waitresseswaitor,1,1
suchcream,1,1
rudest,18,18
rudeth,3,3
specificationscrab,1,1
broader,1,1
wellthroughout,1,1
broaden,1,1
centralbut,1,1
esteem,5,5
earlybird,1,1
cleanerfood,1,1
ewwwww,3,3
chipssalsa,4,4
slawand,3,3
lunchbrunch,3,3
oysterborn,1,1
excellentfin,1,1
ginormo,1,1
anywayw,1,1
bookend,3,3
buddhabelli,1,1
takeout,279,241
pickyourcombo,1,1
sushieat,1,1
movementenough,1,1
saladslos,1,1
hiram,9,9
waitertress,1,1
forewarn,31,31
unrefin,3,3
NUMalmost,1,1
orleansperfect,1,1
depandi,124,104
littleon,1,1
sandwichkatz,1,1
schmearcant,1,1
lookingit,1,1
icecream,37,34
backhom,1,1
celland,1,1
overlap,5,5
tapasbrunch,1,1
android,4,3
perfectionstrozzapreti,1,1
limper,1,1
sweatlo,1,1
prawnsgreen,1,1
woodcut,1,1
greatseat,1,1
picklesb,1,1
rolltoast,1,1
bestperiod,1,1
ternera,1,1
risottoc,1,1
reservationsgreat,1,1
whoopass,1,1
crunchytuna,1,1
thacher,1,1
lunchthumb,1,1
itemsthank,1,1
cruzroom,1,1
leader,5,5
receiptth,1,1
realllllllli,2,2
darbo,1,1
leaden,2,2
enrag,1,1
cochonfortun,1,1
numberback,1,1
goodfri,1,1
ireallywantbrunch,1,1
finestw,1,1
upperclass,1,1
pineapplemi,1,1
coatedal,1,1
transfat,1,1
deliciousthick,1,1
underquot,1,1
wifebosslov,1,1
yelpcombizphotosyNUMwNUM…th,1,1
somethingth,1,1
hippiecowboy,1,1
assault,18,18
terikyaki,1,1
mascarpon,24,22
hipsta,1,1
delcious,13,13
momentarili,6,6
shrimpcochon,1,1
deliciousa,6,6
deliciousc,2,2
deliciousg,1,1
hotellik,3,3
oysteryou,1,1
yumhotchocolatechicagocom,1,1
deliciousr,3,3
deliciouss,1,1
delicioust,1,1
deliciousw,1,1
deliciousi,4,4
nonflourpasti,1,1
foodserviceambi,1,1
almostaddict,1,1
grubth,1,1
toomuch,1,1
deliciouso,1,1
deliciousp,1,1
soypap,2,2
liqueur,10,10
receiptum,1,1
agnolotticreami,1,1
gravylik,1,1
offthebeatenpath,4,4
dayumm,1,1
nightanyon,1,1
simpli,778,736
otherinterest,1,1
seedsth,1,1
wowkind,1,1
girfriend,1,1
slidersgril,1,1
amountcrispya,1,1
arrivingit,1,1
badmouth,1,1
caringy,1,1
transfer,5,5
firebomb,1,1
cheesburg,2,2
overlit,1,1
craphol,1,1
shangrala,1,1
chrissak,1,1
frontoveral,1,1
NUMeggplant,1,1
prepackag,10,9
bipbimbopi,1,1
sweetnessthough,1,1
inediblethick,1,1
cristoth,1,1
halfport,1,1
amount,1443,1323
crowdaft,1,1
hopskipjump,1,1
frustratingNUM,1,1
nystyl,7,6
heehe,3,3
assholeri,1,1
recapth,1,1
goodfun,1,1
soupricesom,1,1
oricchett,1,1
stupidth,1,1
theappstuna,1,1
shopsretail,1,1
christen,1,1
potenti,99,98
woith,1,1
swirley,2,1
itialian,1,1
uspric,1,1
peanutbutt,4,4
busserNUM,1,1
tumsth,1,1
priceport,1,1
fritopi,1,1
checkin,28,28
yumtheir,1,1
NUMmph,3,3
disjoint,4,4
pizzaett,1,1
checkic,1,1
hippi,11,11
mishmash,13,12
complaintsth,1,1
hippo,5,5
brusqu,13,13
goodnessbakeri,1,1
pigfest,1,1
tadpol,1,1
disappointinggood,1,1
dean,3,3
deal,1088,1014
reasonsthi,1,1
jalapeñoseach,1,1
deaf,10,10
dead,114,109
differentbest,1,1
deaw,14,13
dear,106,100
mojarra,1,1
pancakestheir,1,1
chadeli,1,1
fastcasu,1,1
aswel,1,1
footlong,5,5
lifesoft,1,1
pickymor,1,1
succeedth,1,1
hugeveri,1,1
chocolatehalf,1,1
minisandwich,1,1
againprepar,1,1
brussl,1,1
christin,1,1
hipmi,1,1
deco,8,7
bodin,1,1
deck,23,23
maishia,1,1
deci,1,1
butchersandwich,1,1
postgradu,1,1
manzanilla,1,1
mysterymeat,1,1
boohooarriv,1,1
faddo,1,1
debo,1,1
freind,5,5
metropolitan,6,6
convenientand,1,1
tunagrilledbrais,1,1
parkingther,1,1
countcant,1,1
fucktard,1,1
zeal,1,1
debt,4,4
smhprice,1,1
grubbi,3,3
NUMmin,181,146
deer,5,5
deep,409,366
deen,2,2
robertson,3,3
deem,17,17
caesar,101,86
deed,4,4
overladen,1,1
crispsgreen,1,1
seweri,1,1
carebut,1,1
dinnerther,1,1
smoghighlight,1,1
NUMmix,1,1
dinnerthey,1,1
tipbusi,1,1
deet,3,3
subjug,1,1
meateveryth,1,1
living,1,1
howeverservic,1,1
potatoeschorizo,1,1
friesomg,1,1
vinylth,1,1
harborsid,1,1
pizzeria,5,5
generacion,2,2
ummlet,1,1
pheeenomen,1,1
arrivedpleas,1,1
billand,1,1
elsethank,1,1
godbig,1,1
slaughter,5,5
irishman,1,1
yummyfrench,1,1
radishessom,1,1
zeez,1,1
muchtout,1,1
deft,1,1
budinoyum,1,1
personguacamol,1,1
defo,1,1
inquiri,4,4
spleen,1,1
crotcheti,8,8
defi,12,12
bleghr,1,1
deff,1,1
christma,91,78
lollygag,2,1
brasseri,4,4
rememberthey,1,1
helpfulyou,1,1
occason,1,1
strawberriesblueberri,1,1
NUMmeh,1,1
deip,1,1
wilshirevermont,1,1
caeser,6,5
untouchedth,2,2
deja,2,2
slowclueless,1,1
equationthre,1,1
dappl,1,1
overindulg,6,6
whhhhhaaaaa,1,1
fantastico,5,5
fantasticw,1,1
breadvessel,1,1
yorkerlik,1,1
deli,1931,1244
fantastica,1,1
jeesanyway,1,1
pumpernickl,2,2
oaxacan,3,2
peorgi,1,1
crustpricewis,1,1
checkup,1,1
bellythi,1,1
puddl,11,11
yuppyish,1,1
dribbl,8,8
brusel,1,1
loyola,2,2
dollareven,1,1
handform,1,1
wachau,1,1
creamybut,1,1
alrightit,1,1
chowderlobst,1,1
excrement,1,1
unibrou,1,1
NUMmac,2,2
rundown,46,45
unibrow,1,1
demo,4,4
hilcrest,2,1
deni,37,37
excitingi,1,1
NUMman,1,1
involv,80,77
toastwowz,1,1
refreshingoverallgreat,1,1
technic,37,36
delv,5,5
NUMfttall,1,1
rememberknow,1,1
goodtempura,1,1
dell,2,2
ohemzge,1,1
bjcupdat,1,1
stool,94,86
saladasado,1,1
NUMdo,1,1
trendi,904,825
stoop,3,3
photoful,1,1
stood,278,272
seasonedfri,1,1
guidegoodcorn,1,1
frivol,2,2
saurekraut,1,1
stopa,2,2
NUMdb,1,1
NUMnam,2,2
tacosmagnificentmoo,1,1
rancherosfri,1,1
satisfactionth,1,1
sleepbett,1,1
thoNUMperson,1,1
strawberrycalamansi,1,1
trench,1,1
stopp,1,1
dens,100,97
dent,73,71
yummeeee,1,1
darkiphon,1,1
jewishd,1,1
detour,8,8
comlement,1,1
nouvea,1,1
NUMce,1,1
cashiermi,1,1
thatyou,1,1
dioramatyp,1,1
benedictsalmon,1,1
saloonstyl,1,1
dessertsjust,1,1
culinarusinterruptus,1,1
poorqual,1,1
illdress,1,1
guyhost,2,2
NUMbb,1,1
NUMbc,1,1
NUMbe,2,2
dosidoesqu,1,1
flashsear,1,1
NUMbi,1,1
oilhot,1,1
NUMam,616,529
storm,32,31
NUMap,1,1
NUMas,4,4
store,308,287
dept,4,4
NUMat,1,1
NUMaw,1,1
stori,311,298
depp,1,1
fishmeat,1,1
thisfri,1,1
drizzel,1,1
sanitari,3,3
browniewa,1,1
stoke,23,23
NUMhr,57,54
plentythey,1,1
zero,88,82
NUMhe,2,2
detr,2,2
teadrink,1,1
slawbut,1,1
zert,1,1
microscop,7,6
subsequ,20,20
NUMhp,1,1
smallil,1,1
quartinosriccotta,1,1
drizzli,3,2
stoli,6,5
standarddark,1,1
offhowev,1,1
turano,1,1
stold,1,1
stole,59,59
garagey,1,1
dogfood,1,1
decentnot,3,3
cordialangostora,1,1
desk,71,69
dessertwait,1,1
louisianacryst,1,1
provoletaNUM,1,1
NUMgo,1,1
desd,2,1
heavyweight,3,3
gggrrrr,1,1
binghim,1,1
followingempanada,1,1
godssak,1,1
papradell,1,1
NUMft,5,5
potionsthi,1,1
deux,2,2
casinoresort,2,1
hedon,4,4
saladsmok,1,1
speacialti,1,1
devi,1,1
stomp,11,11
citrusygood,1,1
meatbabi,1,1
NUMer,2,2
deuc,7,6
brutal,27,27
giftcard,2,2
whoath,1,1
portionstoo,1,1
faaaabul,1,1
stone,85,78
zest,10,8
NUMed,5,5
punitivethi,1,1
verzcruz,1,1
aiiight,2,2
yelpcombizphotosjrNUMt…brown,1,1
bianco,2,2
recant,1,1
